,Date,Time,Transaction,Item,Weekday
15825,2/26/2017,14:58:54,7265,Cake,Sunday
15826,2/26/2017,15:02:36,7266,Coffee,Sunday
15827,2/26/2017,15:02:36,7266,Hot chocolate,Sunday
15828,2/26/2017,15:02:36,7266,Sandwich,Sunday
15829,2/26/2017,15:02:36,7266,Sandwich,Sunday
15830,2/26/2017,15:05:52,7267,Coffee,Sunday
15831,2/26/2017,15:05:52,7267,Coffee,Sunday
15832,2/26/2017,15:05:52,7267,Sandwich,Sunday
15833,2/26/2017,15:05:52,7267,Sandwich,Sunday
15834,2/26/2017,15:05:52,7267,Jammie Dodgers,Sunday
15835,2/26/2017,15:05:52,7267,Tiffin,Sunday
15836,2/26/2017,15:15:24,7268,Coffee,Sunday
15837,2/26/2017,15:15:24,7268,Coffee,Sunday
15838,2/26/2017,15:42:54,7269,Bread,Sunday
15839,2/26/2017,15:42:54,7269,Bread,Sunday
15840,2/26/2017,15:46:25,7270,Coffee,Sunday
15841,2/26/2017,15:46:25,7270,Cookies,Sunday
15842,2/26/2017,15:46:25,7270,Jammie Dodgers,Sunday
15843,2/26/2017,15:46:25,7270,Cake,Sunday
15844,2/26/2017,15:46:25,7270,Tiffin,Sunday
15845,2/26/2017,15:49:05,7271,Coffee,Sunday
15846,2/26/2017,15:49:05,7271,Soup,Sunday
15847,2/26/2017,15:49:50,7272,Coffee,Sunday
15848,2/26/2017,15:49:50,7272,Spanish Brunch,Sunday
15849,2/26/2017,15:51:26,7273,Spanish Brunch,Sunday
15850,2/26/2017,15:51:26,7273,Coffee,Sunday
15851,2/26/2017,15:51:26,7273,Coffee,Sunday
15852,2/26/2017,16:00:26,7274,Scone,Sunday
15853,2/26/2017,16:00:26,7274,Cake,Sunday
15854,2/26/2017,16:00:26,7274,Tea,Sunday
15855,2/26/2017,16:00:26,7274,Tea,Sunday
15856,2/26/2017,16:01:03,7275,Jam,Sunday
15857,2/26/2017,16:01:03,7275,Fudge,Sunday
15858,2/26/2017,16:23:43,7276,Cake,Sunday
15859,2/26/2017,16:23:43,7276,Truffles,Sunday
15860,2/27/2017,9:02:15,7277,Coffee,Monday
15861,2/27/2017,9:32:13,7278,Coffee,Monday
15862,2/27/2017,9:32:13,7278,Pastry,Monday
15863,2/27/2017,9:56:12,7279,Coffee,Monday
15864,2/27/2017,9:56:12,7279,Coffee,Monday
15865,2/27/2017,9:56:12,7279,Medialuna,Monday
15866,2/27/2017,10:00:20,7280,Coffee,Monday
15867,2/27/2017,10:00:20,7280,Coffee,Monday
15868,2/27/2017,10:02:33,7281,Coffee,Monday
15869,2/27/2017,10:02:33,7281,Bread,Monday
15870,2/27/2017,10:16:39,7282,Coffee,Monday
15871,2/27/2017,10:16:39,7282,Medialuna,Monday
15872,2/27/2017,10:17:37,7283,Tea,Monday
15873,2/27/2017,10:17:37,7283,Pastry,Monday
15874,2/27/2017,10:22:38,7284,Farm House,Monday
15875,2/27/2017,10:40:55,7285,Coffee,Monday
15876,2/27/2017,10:40:55,7285,Jammie Dodgers,Monday
15877,2/27/2017,10:40:55,7285,Juice,Monday
15878,2/27/2017,10:54:38,7286,Bread,Monday
15879,2/27/2017,10:54:38,7286,Coffee,Monday
15880,2/27/2017,10:54:38,7286,Pastry,Monday
15881,2/27/2017,10:54:38,7286,Pastry,Monday
15882,2/27/2017,11:03:36,7287,Bread,Monday
15883,2/27/2017,11:05:32,7288,Bread,Monday
15884,2/27/2017,11:05:32,7288,Coffee,Monday
15885,2/27/2017,11:14:19,7289,Coffee,Monday
15886,2/27/2017,11:17:54,7290,Bread,Monday
15887,2/27/2017,11:28:25,7291,Bread,Monday
15888,2/27/2017,11:28:25,7291,Tea,Monday
15889,2/27/2017,11:28:25,7291,Tea,Monday
15890,2/27/2017,11:28:25,7291,Medialuna,Monday
15891,2/27/2017,11:48:24,7292,Coffee,Monday
15892,2/27/2017,11:48:24,7292,Coffee,Monday
15894,2/27/2017,11:53:43,7293,Coffee,Monday
15895,2/27/2017,11:53:43,7293,Spanish Brunch,Monday
15896,2/27/2017,12:18:47,7294,Sandwich,Monday
15897,2/27/2017,12:18:47,7294,Coke,Monday
15898,2/27/2017,12:35:28,7295,Soup,Monday
15899,2/27/2017,12:37:57,7296,Bread,Monday
15900,2/27/2017,12:37:57,7296,Soup,Monday
15901,2/27/2017,12:41:49,7297,Coffee,Monday
15902,2/27/2017,12:41:49,7297,Toast,Monday
15903,2/27/2017,12:49:58,7298,Granola,Monday
15904,2/27/2017,12:49:58,7298,Coffee,Monday
15905,2/27/2017,13:00:05,7299,Tea,Monday
15906,2/27/2017,13:00:05,7299,Tea,Monday
15907,2/27/2017,13:00:05,7299,Medialuna,Monday
15908,2/27/2017,13:00:05,7299,Jammie Dodgers,Monday
15909,2/27/2017,13:04:31,7300,Farm House,Monday
15910,2/27/2017,13:08:23,7301,Chicken Stew,Monday
15911,2/27/2017,13:13:22,7302,Coffee,Monday
15912,2/27/2017,13:32:27,7303,Tea,Monday
15913,2/27/2017,13:32:27,7303,Tea,Monday
15914,2/27/2017,13:49:09,7304,Bread,Monday
15915,2/27/2017,13:49:09,7304,Bread,Monday
15916,2/27/2017,14:11:31,7305,Coffee,Monday
15917,2/27/2017,14:11:31,7305,Coffee,Monday
15918,2/27/2017,14:11:31,7305,Pastry,Monday
15919,2/27/2017,14:11:31,7305,Pastry,Monday
15920,2/27/2017,14:11:31,7305,Soup,Monday
15921,2/27/2017,14:11:31,7305,Chicken Stew,Monday
15922,2/27/2017,14:14:21,7306,Coffee,Monday
15923,2/27/2017,14:14:21,7306,Coffee,Monday
15924,2/27/2017,14:14:21,7306,Jammie Dodgers,Monday
15925,2/27/2017,14:14:21,7306,Truffles,Monday
15926,2/27/2017,14:26:27,7307,Bread,Monday
15927,2/27/2017,14:26:27,7307,Bread,Monday
15928,2/27/2017,14:26:27,7307,Coffee,Monday
15929,2/27/2017,14:44:28,7308,Bread,Monday
15930,2/27/2017,15:19:37,7309,Bread,Monday
15931,2/27/2017,15:19:37,7309,Bread,Monday
15932,2/27/2017,16:01:51,7310,Coffee,Monday
15933,2/27/2017,16:01:51,7310,Tea,Monday
15934,2/27/2017,16:01:51,7310,Tiffin,Monday
15935,2/27/2017,16:02:12,7311,Bread,Monday
15936,2/27/2017,16:58:09,7313,Bread,Monday
15937,2/28/2017,8:38:42,7314,Bread,Tuesday
15938,2/28/2017,8:42:09,7315,Bread,Tuesday
15939,2/28/2017,8:48:43,7316,Bread,Tuesday
15940,2/28/2017,9:09:47,7317,Bread,Tuesday
15941,2/28/2017,9:09:47,7317,Pastry,Tuesday
15942,2/28/2017,9:30:27,7318,Juice,Tuesday
15943,2/28/2017,9:30:27,7318,Tea,Tuesday
15945,2/28/2017,9:32:57,7319,Farm House,Tuesday
15946,2/28/2017,9:50:58,7320,Coffee,Tuesday
15947,2/28/2017,9:50:58,7320,Tea,Tuesday
15948,2/28/2017,9:50:58,7320,Toast,Tuesday
15949,2/28/2017,9:54:52,7321,Baguette,Tuesday
15950,2/28/2017,9:59:39,7322,Baguette,Tuesday
15951,2/28/2017,9:59:39,7322,Pastry,Tuesday
15952,2/28/2017,9:59:39,7322,Cake,Tuesday
15953,2/28/2017,9:59:39,7322,Truffles,Tuesday
15954,2/28/2017,9:59:39,7322,Coffee,Tuesday
15955,2/28/2017,10:08:17,7323,Coffee,Tuesday
15956,2/28/2017,10:24:29,7324,Coke,Tuesday
15957,2/28/2017,10:24:29,7324,Bread,Tuesday
15958,2/28/2017,10:28:19,7325,Bread,Tuesday
15959,2/28/2017,10:28:19,7325,Cookies,Tuesday
15960,2/28/2017,10:34:37,7326,Bread,Tuesday
15961,2/28/2017,10:34:37,7326,Bread,Tuesday
15962,2/28/2017,10:40:42,7327,Pastry,Tuesday
15963,2/28/2017,10:40:42,7327,Coffee,Tuesday
15964,2/28/2017,10:40:42,7327,Coffee,Tuesday
15966,2/28/2017,10:41:17,7328,Bread,Tuesday
15967,2/28/2017,10:58:04,7329,Bread,Tuesday
15968,2/28/2017,10:58:04,7329,Bread,Tuesday
15969,2/28/2017,10:58:04,7329,Bread,Tuesday
15970,2/28/2017,11:16:37,7330,Coffee,Tuesday
15971,2/28/2017,11:16:37,7330,Coffee,Tuesday
15972,2/28/2017,11:16:37,7330,Bread,Tuesday
15973,2/28/2017,11:18:40,7331,Bread,Tuesday
15974,2/28/2017,11:18:40,7331,Bread,Tuesday
15975,2/28/2017,11:18:40,7331,Tea,Tuesday
15976,2/28/2017,11:18:40,7331,Pastry,Tuesday
15977,2/28/2017,11:30:11,7332,Coffee,Tuesday
15978,2/28/2017,11:30:11,7332,Bread,Tuesday
15979,2/28/2017,11:37:43,7333,Scandinavian,Tuesday
15980,2/28/2017,11:40:58,7334,Coffee,Tuesday
15981,2/28/2017,11:40:58,7334,Bread,Tuesday
15982,2/28/2017,11:55:21,7335,Coffee,Tuesday
15983,2/28/2017,11:55:21,7335,Coffee,Tuesday
15984,2/28/2017,11:55:40,7336,Bread,Tuesday
15985,2/28/2017,12:08:16,7337,Baguette,Tuesday
15986,2/28/2017,12:24:37,7338,Jammie Dodgers,Tuesday
15987,2/28/2017,12:24:37,7338,Bread,Tuesday
15988,2/28/2017,12:35:22,7339,Coffee,Tuesday
15989,2/28/2017,12:51:10,7340,Bread,Tuesday
15990,2/28/2017,13:26:56,7341,Mineral water,Tuesday
15991,2/28/2017,13:26:56,7341,Coffee,Tuesday
15992,2/28/2017,13:26:56,7341,Soup,Tuesday
15993,2/28/2017,13:32:11,7342,Bread,Tuesday
15994,2/28/2017,13:32:11,7342,Pastry,Tuesday
15995,2/28/2017,13:32:57,7343,Tea,Tuesday
15996,2/28/2017,13:32:57,7343,Cookies,Tuesday
15997,2/28/2017,13:36:28,7344,Coffee,Tuesday
15998,2/28/2017,13:38:13,7345,Coffee,Tuesday
15999,2/28/2017,13:44:07,7346,Coffee,Tuesday
16000,2/28/2017,13:44:07,7346,Coke,Tuesday
16001,2/28/2017,13:44:07,7346,Sandwich,Tuesday
16002,2/28/2017,13:44:07,7346,Soup,Tuesday
16003,2/28/2017,14:02:12,7347,Coffee,Tuesday
16004,2/28/2017,14:02:12,7347,Farm House,Tuesday
16005,2/28/2017,14:17:29,7348,Baguette,Tuesday
16006,2/28/2017,14:17:29,7348,Scandinavian,Tuesday
16007,2/28/2017,14:17:29,7348,Pastry,Tuesday
16008,2/28/2017,14:19:47,7349,Hot chocolate,Tuesday
16009,2/28/2017,14:19:47,7349,Tea,Tuesday
16010,2/28/2017,14:19:47,7349,Sandwich,Tuesday
16011,2/28/2017,14:19:47,7349,Sandwich,Tuesday
16013,2/28/2017,14:20:04,7350,Coffee,Tuesday
16014,2/28/2017,14:45:30,7351,Tea,Tuesday
16015,2/28/2017,14:45:30,7351,Cake,Tuesday
16016,2/28/2017,15:07:31,7352,Coffee,Tuesday
16017,2/28/2017,15:07:31,7352,Coffee,Tuesday
16018,2/28/2017,15:07:31,7352,Alfajores,Tuesday
16019,2/28/2017,15:07:31,7352,Pastry,Tuesday
16020,2/28/2017,15:10:29,7353,Coffee,Tuesday
16021,2/28/2017,15:10:29,7353,Hot chocolate,Tuesday
16022,2/28/2017,15:26:40,7354,Coffee,Tuesday
16023,2/28/2017,15:26:40,7354,Coffee,Tuesday
16024,2/28/2017,15:26:40,7354,Coffee,Tuesday
16025,2/28/2017,15:34:43,7355,Coffee,Tuesday
16026,2/28/2017,15:34:43,7355,Sandwich,Tuesday
16027,2/28/2017,15:57:43,7356,Tea,Tuesday
16028,2/28/2017,15:57:43,7356,Tea,Tuesday
16029,2/28/2017,15:57:43,7356,Bread,Tuesday
16030,2/28/2017,15:57:43,7356,Alfajores,Tuesday
16031,2/28/2017,15:57:43,7356,Bread,Tuesday
16032,2/28/2017,15:57:43,7356,Spanish Brunch,Tuesday
16033,2/28/2017,16:00:58,7357,Hot chocolate,Tuesday
16034,2/28/2017,16:00:58,7357,Coffee,Tuesday
16035,2/28/2017,16:00:58,7357,Coffee,Tuesday
16036,2/28/2017,16:00:58,7357,Cookies,Tuesday
16037,2/28/2017,16:06:34,7358,Coffee,Tuesday
16038,2/28/2017,16:06:34,7358,Cake,Tuesday
16039,2/28/2017,16:28:57,7359,Tea,Tuesday
16040,2/28/2017,16:28:57,7359,Cookies,Tuesday
16041,2/28/2017,16:34:56,7360,Smoothies,Tuesday
16042,2/28/2017,16:34:56,7360,Cake,Tuesday
16043,2/28/2017,16:34:56,7360,Coffee,Tuesday
16044,2/28/2017,16:34:56,7360,Bread,Tuesday
16045,2/28/2017,16:47:57,7361,Bread,Tuesday
16046,2/28/2017,16:59:31,7362,Bread,Tuesday
16047,2/28/2017,17:00:28,7363,Vegan Feast,Tuesday
16048,2/28/2017,17:28:17,7364,Coffee,Tuesday
16049,2/28/2017,17:28:17,7364,Coffee,Tuesday
16050,2/28/2017,17:28:17,7364,Cake,Tuesday
16051,2/28/2017,17:28:17,7364,Cake,Tuesday
16052,2/28/2017,17:30:26,7365,Hot chocolate,Tuesday
16053,2/28/2017,17:30:26,7365,Tea,Tuesday
16054,2/28/2017,17:30:26,7365,Pastry,Tuesday
16055,2/28/2017,17:31:05,7366,Cake,Tuesday
16056,2/28/2017,17:31:05,7366,Coffee,Tuesday
16057,2/28/2017,17:31:05,7366,Hot chocolate,Tuesday
16058,2/28/2017,17:33:07,7367,Bread,Tuesday
16059,2/28/2017,17:33:07,7367,Tea,Tuesday
16060,2/28/2017,17:33:07,7367,Coffee,Tuesday
16061,3/1/2017,9:24:44,7368,Coffee,Wednesday
16062,3/1/2017,9:34:17,7369,Coffee,Wednesday
16063,3/1/2017,9:45:02,7370,Coffee,Wednesday
16064,3/1/2017,9:45:02,7370,Tea,Wednesday
16065,3/1/2017,9:45:02,7370,Toast,Wednesday
16066,3/1/2017,9:46:07,7371,Coffee,Wednesday
16067,3/1/2017,9:46:07,7371,Coffee,Wednesday
16068,3/1/2017,9:54:15,7372,Bread,Wednesday
16069,3/1/2017,9:57:31,7373,Coffee,Wednesday
16070,3/1/2017,9:57:31,7373,Coffee,Wednesday
16071,3/1/2017,9:57:31,7373,Alfajores,Wednesday
16072,3/1/2017,9:57:31,7373,Pastry,Wednesday
16073,3/1/2017,9:57:31,7373,Pastry,Wednesday
16074,3/1/2017,9:57:31,7373,Juice,Wednesday
16075,3/1/2017,10:09:11,7374,Coffee,Wednesday
16076,3/1/2017,10:09:11,7374,Baguette,Wednesday
16077,3/1/2017,10:27:59,7375,Coffee,Wednesday
16078,3/1/2017,10:27:59,7375,Coffee,Wednesday
16079,3/1/2017,10:27:59,7375,Cake,Wednesday
16080,3/1/2017,10:27:59,7375,Pastry,Wednesday
16081,3/1/2017,10:28:49,7376,Tea,Wednesday
16082,3/1/2017,10:28:49,7376,Coffee,Wednesday
16083,3/1/2017,10:36:21,7377,Bread,Wednesday
16084,3/1/2017,10:36:21,7377,Pastry,Wednesday
16085,3/1/2017,10:37:44,7378,Bread,Wednesday
16086,3/1/2017,10:37:44,7378,Pastry,Wednesday
16087,3/1/2017,11:10:36,7379,Vegan mincepie,Wednesday
16088,3/1/2017,11:10:36,7379,Coffee,Wednesday
16089,3/1/2017,11:10:36,7379,Baguette,Wednesday
16090,3/1/2017,11:20:52,7380,Baguette,Wednesday
16091,3/1/2017,11:34:07,7381,Bread,Wednesday
16092,3/1/2017,11:34:07,7381,Coffee,Wednesday
16093,3/1/2017,11:34:07,7381,Tea,Wednesday
16094,3/1/2017,11:35:31,7382,Coffee,Wednesday
16095,3/1/2017,11:35:31,7382,Cake,Wednesday
16096,3/1/2017,11:35:31,7382,Cake,Wednesday
16097,3/1/2017,11:35:31,7382,Toast,Wednesday
16098,3/1/2017,11:35:31,7382,Juice,Wednesday
16099,3/1/2017,12:01:15,7383,Hot chocolate,Wednesday
16100,3/1/2017,12:01:15,7383,Truffles,Wednesday
16101,3/1/2017,12:01:56,7384,Coffee,Wednesday
16102,3/1/2017,12:01:56,7384,Toast,Wednesday
16103,3/1/2017,12:05:00,7385,Hot chocolate,Wednesday
16105,3/1/2017,12:06:51,7386,Bread,Wednesday
16107,3/1/2017,12:15:07,7387,Tea,Wednesday
16108,3/1/2017,12:45:13,7388,Chicken Stew,Wednesday
16109,3/1/2017,12:45:29,7389,Chicken Stew,Wednesday
16110,3/1/2017,12:53:52,7390,Soup,Wednesday
16111,3/1/2017,12:53:52,7390,Chicken Stew,Wednesday
16112,3/1/2017,12:53:52,7390,Tea,Wednesday
16113,3/1/2017,12:53:52,7390,Tea,Wednesday
16114,3/1/2017,12:53:52,7390,Bread,Wednesday
16115,3/1/2017,13:00:42,7391,Bread,Wednesday
16116,3/1/2017,13:00:42,7391,Pastry,Wednesday
16117,3/1/2017,13:12:46,7392,Mineral water,Wednesday
16119,3/1/2017,13:12:46,7392,Salad,Wednesday
16121,3/1/2017,13:20:06,7393,Duck egg,Wednesday
16122,3/1/2017,13:20:06,7393,Sandwich,Wednesday
16123,3/1/2017,13:20:06,7393,Soup,Wednesday
16124,3/1/2017,13:20:06,7393,Truffles,Wednesday
16125,3/1/2017,13:20:06,7393,Coffee,Wednesday
16126,3/1/2017,14:48:02,7394,Coffee,Wednesday
16127,3/1/2017,14:48:02,7394,Bread,Wednesday
16128,3/1/2017,14:51:43,7395,Hot chocolate,Wednesday
16129,3/1/2017,14:51:43,7395,Sandwich,Wednesday
16130,3/1/2017,14:52:26,7396,Bread,Wednesday
16131,3/1/2017,15:08:05,7397,Coffee,Wednesday
16132,3/1/2017,15:08:05,7397,Coffee,Wednesday
16133,3/1/2017,15:08:05,7397,Tea,Wednesday
16134,3/1/2017,15:08:05,7397,Tea,Wednesday
16135,3/1/2017,15:08:05,7397,Soup,Wednesday
16136,3/1/2017,15:08:05,7397,Chicken Stew,Wednesday
16137,3/1/2017,15:08:05,7397,Cake,Wednesday
16138,3/1/2017,15:08:05,7397,Cake,Wednesday
16139,3/1/2017,15:12:51,7398,Cookies,Wednesday
16140,3/1/2017,15:12:51,7398,Coffee,Wednesday
16141,3/1/2017,15:26:19,7399,Farm House,Wednesday
16142,3/1/2017,15:41:34,7400,Coffee,Wednesday
16143,3/1/2017,15:41:34,7400,Coffee,Wednesday
16144,3/1/2017,15:41:34,7400,Bread,Wednesday
16145,3/1/2017,15:58:11,7401,Tea,Wednesday
16146,3/1/2017,15:58:11,7401,Coke,Wednesday
16147,3/1/2017,15:58:11,7401,Truffles,Wednesday
16148,3/1/2017,15:58:11,7401,Bread,Wednesday
16149,3/1/2017,16:35:47,7402,Bread,Wednesday
16150,3/1/2017,16:53:46,7403,Cake,Wednesday
16151,3/1/2017,16:53:46,7403,Bread,Wednesday
16152,3/1/2017,16:53:46,7403,Tea,Wednesday
16153,3/1/2017,16:57:58,7404,Bread,Wednesday
16154,3/1/2017,16:57:58,7404,Smoothies,Wednesday
16155,3/1/2017,17:07:18,7405,Coffee,Wednesday
16156,3/2/2017,8:33:28,7406,Coffee,Thursday
16157,3/2/2017,8:33:28,7406,Juice,Thursday
16159,3/2/2017,8:59:19,7407,Coffee,Thursday
16160,3/2/2017,9:16:52,7408,Bread,Thursday
16161,3/2/2017,9:20:11,7409,Tea,Thursday
16162,3/2/2017,9:20:11,7409,Toast,Thursday
16163,3/2/2017,9:20:11,7409,Coffee,Thursday
16164,3/2/2017,9:26:21,7410,Jam,Thursday
16165,3/2/2017,9:26:21,7410,Bread,Thursday
16166,3/2/2017,9:28:09,7411,Coffee,Thursday
16167,3/2/2017,9:28:09,7411,Pastry,Thursday
16168,3/2/2017,9:50:23,7412,Bread,Thursday
16169,3/2/2017,9:58:07,7413,Bread,Thursday
16170,3/2/2017,10:00:11,7414,Tea,Thursday
16171,3/2/2017,10:00:11,7414,Cake,Thursday
16172,3/2/2017,10:36:26,7415,Bread,Thursday
16173,3/2/2017,10:36:26,7415,Hot chocolate,Thursday
16174,3/2/2017,11:04:34,7416,Coffee,Thursday
16175,3/2/2017,11:04:34,7416,Coffee,Thursday
16176,3/2/2017,11:04:34,7416,Cake,Thursday
16177,3/2/2017,11:11:48,7417,Bread,Thursday
16178,3/2/2017,11:11:48,7417,Pastry,Thursday
16179,3/2/2017,11:11:48,7417,Hot chocolate,Thursday
16180,3/2/2017,11:11:48,7417,Coffee,Thursday
16181,3/2/2017,11:12:42,7418,Hot chocolate,Thursday
16182,3/2/2017,11:12:42,7418,Coffee,Thursday
16183,3/2/2017,11:12:42,7418,Cake,Thursday
16184,3/2/2017,11:13:38,7419,Coffee,Thursday
16185,3/2/2017,11:13:38,7419,Toast,Thursday
16186,3/2/2017,11:57:34,7420,Cake,Thursday
16187,3/2/2017,11:57:34,7420,Coffee,Thursday
16188,3/2/2017,12:04:20,7421,Pastry,Thursday
16189,3/2/2017,12:04:20,7421,Pastry,Thursday
16190,3/2/2017,12:04:20,7421,Bread,Thursday
16191,3/2/2017,12:07:59,7423,Coffee,Thursday
16192,3/2/2017,12:07:59,7423,Coffee,Thursday
16193,3/2/2017,12:07:59,7423,Tea,Thursday
16194,3/2/2017,12:08:29,7424,Coffee,Thursday
16195,3/2/2017,12:08:29,7424,Coffee,Thursday
16196,3/2/2017,12:08:29,7424,Baguette,Thursday
16197,3/2/2017,12:16:19,7425,Coffee,Thursday
16198,3/2/2017,12:16:19,7425,Coffee,Thursday
16199,3/2/2017,12:16:19,7425,Pastry,Thursday
16200,3/2/2017,12:22:08,7426,Bread,Thursday
16201,3/2/2017,12:22:08,7426,Pastry,Thursday
16202,3/2/2017,12:49:25,7427,Bread,Thursday
16203,3/2/2017,13:21:13,7428,Coffee,Thursday
16204,3/2/2017,13:21:13,7428,Coffee,Thursday
16205,3/2/2017,13:21:13,7428,Cookies,Thursday
16206,3/2/2017,13:22:05,7429,Coffee,Thursday
16207,3/2/2017,13:22:05,7429,Sandwich,Thursday
16208,3/2/2017,13:23:54,7430,Tea,Thursday
16209,3/2/2017,13:39:05,7431,Bread,Thursday
16210,3/2/2017,13:48:28,7432,Bread,Thursday
16211,3/2/2017,13:53:36,7433,Tea,Thursday
16212,3/2/2017,13:53:36,7433,Tea,Thursday
16213,3/2/2017,14:10:50,7434,Bread,Thursday
16214,3/2/2017,14:36:16,7435,Coffee,Thursday
16215,3/2/2017,14:36:16,7435,Coffee,Thursday
16216,3/2/2017,14:40:08,7436,Chicken Stew,Thursday
16217,3/2/2017,14:47:19,7437,Coffee,Thursday
16218,3/2/2017,14:47:19,7437,Sandwich,Thursday
16219,3/2/2017,15:26:37,7438,Coffee,Thursday
16220,3/2/2017,15:26:37,7438,Hot chocolate,Thursday
16221,3/2/2017,15:26:37,7438,Bread,Thursday
16222,3/2/2017,15:26:37,7438,Pastry,Thursday
16223,3/2/2017,15:44:32,7439,Coffee,Thursday
16224,3/2/2017,15:44:32,7439,Coffee,Thursday
16225,3/2/2017,15:44:32,7439,Bread,Thursday
16226,3/2/2017,15:46:17,7440,Coffee,Thursday
16227,3/2/2017,15:46:17,7440,Coffee,Thursday
16228,3/2/2017,15:46:17,7440,Coffee,Thursday
16229,3/2/2017,15:46:17,7440,Bread,Thursday
16230,3/2/2017,15:46:56,7441,Hot chocolate,Thursday
16231,3/2/2017,15:46:56,7441,Pastry,Thursday
16232,3/2/2017,15:47:46,7442,Coffee,Thursday
16233,3/2/2017,15:47:46,7442,Hot chocolate,Thursday
16234,3/2/2017,15:51:25,7443,Coffee,Thursday
16235,3/2/2017,15:51:25,7443,Tea,Thursday
16236,3/2/2017,16:03:29,7444,Tea,Thursday
16237,3/2/2017,16:03:29,7444,Tea,Thursday
16238,3/2/2017,16:10:22,7445,Coffee,Thursday
16239,3/2/2017,16:10:22,7445,Cake,Thursday
16240,3/2/2017,16:21:05,7446,Coffee,Thursday
16241,3/2/2017,16:21:05,7446,Cake,Thursday
16242,3/2/2017,16:24:39,7447,Muffin,Thursday
16243,3/2/2017,16:24:39,7447,Bread,Thursday
16244,3/2/2017,16:25:42,7448,Tea,Thursday
16245,3/2/2017,16:25:42,7448,Tea,Thursday
16246,3/2/2017,16:25:42,7448,Pastry,Thursday
16247,3/2/2017,16:41:03,7449,Cake,Thursday
16248,3/2/2017,16:54:04,7450,Bread,Thursday
16249,3/2/2017,16:54:23,7451,Bread,Thursday
16250,3/2/2017,16:54:38,7452,Bread,Thursday
16251,3/3/2017,8:33:37,7453,Bread,Friday
16252,3/3/2017,8:33:37,7453,Pastry,Friday
16253,3/3/2017,8:57:40,7454,Bread,Friday
16254,3/3/2017,8:57:40,7454,Bread,Friday
16255,3/3/2017,9:15:17,7455,Coffee,Friday
16256,3/3/2017,9:21:05,7456,Coffee,Friday
16257,3/3/2017,9:21:05,7456,Coffee,Friday
16258,3/3/2017,9:21:05,7456,Toast,Friday
16260,3/3/2017,9:22:11,7457,Coffee,Friday
16261,3/3/2017,9:22:11,7457,Coffee,Friday
16262,3/3/2017,9:34:33,7458,Coffee,Friday
16263,3/3/2017,9:34:33,7458,Coffee,Friday
16264,3/3/2017,9:43:34,7459,Coffee,Friday
16265,3/3/2017,9:43:34,7459,Coffee,Friday
16266,3/3/2017,9:43:34,7459,Juice,Friday
16267,3/3/2017,9:43:34,7459,Cake,Friday
16268,3/3/2017,9:43:34,7459,Cookies,Friday
16269,3/3/2017,9:47:59,7460,Coffee,Friday
16270,3/3/2017,9:50:34,7461,Coffee,Friday
16271,3/3/2017,9:50:34,7461,Tiffin,Friday
16272,3/3/2017,9:51:35,7462,Bread,Friday
16273,3/3/2017,10:00:10,7463,Coffee,Friday
16274,3/3/2017,10:16:57,7464,Coffee,Friday
16275,3/3/2017,10:16:57,7464,Pastry,Friday
16276,3/3/2017,10:16:57,7464,Pastry,Friday
16277,3/3/2017,10:22:12,7465,Pastry,Friday
16278,3/3/2017,10:22:12,7465,Pastry,Friday
16279,3/3/2017,10:22:12,7465,Bread,Friday
16280,3/3/2017,10:22:12,7465,Sandwich,Friday
16281,3/3/2017,10:22:12,7465,Coffee,Friday
16282,3/3/2017,10:26:04,7466,Fudge,Friday
16283,3/3/2017,10:27:55,7467,Scandinavian,Friday
16284,3/3/2017,10:44:05,7468,Bread,Friday
16285,3/3/2017,10:44:05,7468,Hot chocolate,Friday
16286,3/3/2017,10:48:57,7469,Fudge,Friday
16287,3/3/2017,10:48:57,7469,Fudge,Friday
16288,3/3/2017,10:48:57,7469,Coffee,Friday
16289,3/3/2017,10:48:57,7469,Alfajores,Friday
16290,3/3/2017,10:54:44,7470,Coffee,Friday
16291,3/3/2017,10:58:20,7471,Coffee,Friday
16292,3/3/2017,10:58:20,7471,Coffee,Friday
16293,3/3/2017,10:58:48,7472,Tea,Friday
16294,3/3/2017,11:00:20,7473,Bread,Friday
16295,3/3/2017,11:05:25,7474,Bread,Friday
16296,3/3/2017,11:07:22,7475,Coffee,Friday
16297,3/3/2017,11:07:22,7475,Pastry,Friday
16298,3/3/2017,11:21:29,7476,Coffee,Friday
16299,3/3/2017,11:21:29,7476,Tea,Friday
16300,3/3/2017,11:21:51,7477,Sandwich,Friday
16301,3/3/2017,11:26:52,7478,Coffee,Friday
16302,3/3/2017,11:26:52,7478,Cake,Friday
16303,3/3/2017,11:26:52,7478,Tiffin,Friday
16304,3/3/2017,11:36:07,7479,Coffee,Friday
16305,3/3/2017,11:40:24,7480,Coffee,Friday
16306,3/3/2017,11:40:24,7480,Pastry,Friday
16307,3/3/2017,11:40:24,7480,Tea,Friday
16308,3/3/2017,11:43:47,7481,Coffee,Friday
16309,3/3/2017,11:56:21,7482,Coffee,Friday
16310,3/3/2017,11:56:21,7482,Coffee,Friday
16311,3/3/2017,11:59:56,7483,Chicken Stew,Friday
16312,3/3/2017,11:59:56,7483,Sandwich,Friday
16313,3/3/2017,11:59:56,7483,Mineral water,Friday
16314,3/3/2017,12:15:31,7484,Cookies,Friday
